First Key Code	Second Key Code		Fly Time		First Key Dwell Time		Second Key Dwel Time
120		160			14				8				11
360		721			29				7				2
150		580			92				9				7
150		200			13				9				7
220		180			11				7				8
70		350			27				8				7
60		70			88				8				8
510		580			11				8				7
350		300			78				7				15
110		801			31				8				9
270		150			65				7				9
360		370			14				7				7
770		70			48				12				8
430		370			11				7				7
771		160			26				11				11
821		410			23				10				7
430		310			12				7				7
720		470			22				1				13
260		230			10				7				7
160		570			14				11				7
60		470			29				8				13
771		120			41				11				8
811		170			23				9				9
180		20			19				8				8
690		240			10				6				7
370		210			10				7				7
390		100			27				7				8
120		50			21				8				8
410		140			25				7				8
170		30			19				9				8
60		510			95				8				8
360		340			72				7				7
170		370			14				9				7
480		230			11				9				7
170		330			14				9				8
340		320			15				7				6
770		200			19				12				7
801		20			45				9				8
70		240			16				8				7
40		20			78				8				8
821		721			14				10				2
610		190			15				8				8
90		771			28				8				11
360		300			91				7				15
240		570			8				7				7
731		370			15				9				7
880		770			17				9				12
811		50			41				9				8
270		230			9				7				7
230		290			12				7				10
791		270			21				9				7
711		811			20				7				9
370		50			88				7				8
770		80			47				12				8
390		290			12				7				10
180		120			14				8				8
370		70			27				7				8
190		520			16				8				7
300		200			10				15				7
180		90			14				8				8
770		70			63				12				8
40		50			16				8				8
60		771			28				8				11
30		240			15				8				7
160		120			12				11				8
320		420			15				6				7
170		120			13				9				8
440		30			26				9				8
420		40			26				7				8
690		90			40				5				8
350		20			24				7				8
210		200			9				7				7
200		510			15				7				8
30		160			29				8				11
330		470			14				8				13
160		70			17				11				8
240		60			17				7				8
190		801			89				8				9
190		300			14				8				15
811		340			23				9				7
230		80			17				7				8
320		50			25				6				8
260		771			94				7				11
120		200			13				8				7
720		510			25				1				8
540		120			26				7				8
70		30			19				8				8
160		350			15				11				7
200		801			33				7				9
470		340			11				13				7
360		20			25				7				8
751		420			26				14				7
170		240			18				9				7
290		180			15				10				8
20		791			30				8				9
791		110			40				9				8
430		50			26				7				8
520		50			23				7				8
190		390			14				8				7
50		390			31				8				7
160		220			16				11				7
240		120			24				7				8
540		220			10				7				7
440		731			22				9				9
230		570			9				7				7
291		340			14				10				7
100		180			14				8				8
300		770			74				15				12
50		130			21				8				8
200		20			18				7				8
520		240			10				7				7
160		791			30				11				9
100		410			61				8				7
410		100			26				7				8
811		130			65				9				8
160		270			18				11				7
80		120			86				8				8
450		120			26				16				8
100		190			13				8				8
470		60			25				13				8
140		170			12				8				9
370		130			98				7				8
340		291			14				7				10
190		811			35				8				9
210		170			89				7				9
330		90			29				8				8
60		80			61				8				8
190		90			14				8				8
690		70			40				7				8
120		480			22				8				9
580		801			31				7				9
360		731			61				7				9
80		50			20				8				8
791		540			19				9				7
120		350			81				8				7
350		711			26				7				6
50		200			15				8				7
270		260			12				7				7
540		530			14				7				7
770		390			81				12				7
330		80			28				8				8
390		561			10				7				7
320		30			23				6				8
70		530			24				8				7
170		400			16				9				7
340		230			9				7				7
400		300			12				7				15
20		80			10				8				8
520		130			25				7				8
870		210			19				9				7
291		390			15				10				7
310		291			14				7				10
751		90			48				14				8
300		360			14				15				7
751		350			16				14				7
60		310			82				8				7
721		350			65				2				7
230		450			14				7				16
130		350			72				8				7
711		100			44				6				8
20		771			29				8				11
240		280			12				7				6
150		811			34				9				9
770		300			18				12				15
170		711			24				9				7
721		90			46				2				8
100		210			91				8				7
660		230			11				7				7
801		690			11				9				6
200		350			11				7				7
510		580			11				8				7
260		690			18				7				5
360		180			13				7				8
240		310			72				7				7
320		770			34				6				12
520		580			9				7				7
300		80			99				15				8
570		450			13				7				16
670		300			69				4				15
110		110			81				8				8
570		470			13				7				13
520		310			12				7				7
530		40			22				7				8
510		360			11				8				7
180		530			89				8				7
310		340			15				7				7
540		20			21				7				8
120		801			32				8				9
570		440			12				7				9
200		330			12				7				8
400		580			12				7				7
791		400			23				9				7
150		80			17				9				8
310		340			15				7				7
620		400			14				8				7
270		130			28				7				8
190		400			15				8				7
520		240			10				7				7
300		20			19				15				8
690		350			7				6				7
70		150			22				8				9
731		720			18				9				1
400		180			13				7				8
230		770			28				7				12
470		480			15				13				9
580		110			90				7				8
210		320			66				7				6
30		300			23				8				15
130		520			20				8				7
440		230			11				9				7
771		561			17				11				7
721		420			23				2				7
90		801			31				8				9
370		320			14				7				6
320		190			12				6				8
420		140			25				7				8
680		70			37				6				8
771		720			17				11				1
90		370			25				8				7
70		70			18				8				8
130		510			21				8				8
120		60			20				8				8
80		650			97				8				9
430		460			13				7				17
370		290			12				7				10
270		660			11				7				7
771		731			18				11				9
180		290			70				8				10
561		210			12				7				7
690		540			29				5				7
711		811			20				7				9
140		230			18				8				7
540		220			10				7				7
160		310			16				11				7
130		230			18				8				7
160		150			11				11				9
230		580			81				7				7
360		771			37				7				11
880		200			18				9				7
70		370			28				8				7
190		390			14				8				7
20		711			82				8				6
140		340			64				8				7
180		370			13				8				7
200		140			76				7				8
160		360			15				11				7
50		320			26				8				6
20		731			30				8				9
180		340			13				8				7
430		791			78				7				9
150		30			20				9				8
210		220			12				7				7
811		771			18				9				11
290		630			8				10				9
460		190			11				17				8
210		300			12				7				15
450		350			11				16				7
570		350			14				7				7
320		721			27				6				2
90		770			28				8				12
580		170			18				7				9
300		160			25				15				11
711		290			96				6				10
370		540			10				7				7
130		690			25				8				6
320		310			15				6				7
751		240			15				14				7
470		230			11				13				7
310		460			15				7				17
711		240			10				6				7
130		160			12				8				11
660		310			8				7				7
791		70			82				9				8
320		100			29				6				8
360		430			14				7				7
70		230			15				8				7
210		350			11				7				7
520		70			24				7				8
811		291			24				9				10
360		140			26				7				8
30		170			27				8				9
711		160			27				6				11
880		160			21				9				11
50		20			18				8				8
721		360			12				2				7
160		720			83				11				1
520		220			10				7				7
100		771			28				8				11
50		580			24				8				7
150		310			17				9				7
420		821			31				7				10
320		70			28				6				8
340		230			9				7				7
720		170			98				1				9
470		170			16				13				9
30		300			23				8				15
360		580			89				7				7
360		751			34				7				14
130		690			25				8				7
200		20			18				7				8
230		310			11				7				7
110		210			14				8				7
120		721			25				8				2
240		270			97				7				7
430		711			20				7				6
290		20			64				10				8
310		510			11				7				8
200		150			17				7				9
120		360			98				8				7
40		270			18				8				7
90		731			27				8				9
880		370			23				9				7
410		570			11				7				7
140		320			18				8				6
180		220			15				8				7
260		70			21				7				8
40		340			29				8				7
140		230			18				8				7
350		270			84				7				7
520		720			14				7				1
731		40			49				9				8
770		170			22				12				9
160		190			11				11				8
290		570			95				10				7
240		80			19				7				8
110		721			26				8				2
811		870			90				9				9
210		390			13				7				7
210		210			11				7				7
751		40			51				14				8
791		720			14				9				1
50		180			21				8				8
350		110			28				7				8
220		430			15				7				7
510		60			23				8				8
791		200			21				9				7
60		771			28				8				11
340		340			15				7				7
711		80			45				6				8
801		300			23				9				15
210		90			15				7				8
520		460			16				7				17
430		430			11				7				7
540		330			12				7				8
50		230			15				8				7
450		210			11				16				7
340		770			36				7				12
801		450			29				9				16
210		731			89				7				9
520		540			15				7				7
220		310			11				7				7
180		721			85				8				2
110		170			70				8				9
80		320			25				8				6
220		721			23				7				2
320		20			95				6				8
350		751			34				7				14
410		291			11				7				10
140		880			53				8				9
690		150			32				7				9
60		70			83				8				8
731		300			10				9				15
140		821			36				8				10
80		180			17				8				8
100		711			26				8				5
150		120			12				9				8
300		360			90				15				7
320		60			27				6				8
270		510			9				7				8
120		370			20				8				7
170		110			13				9				8
620		160			19				8				11
370		350			14				7				7
771		520			19				11				7
350		200			10				7				7
610		220			16				8				7
721		360			88				2				7
230		150			65				7				9
340		130			28				7				8
670		20			32				4				8
220		40			15				7				8
360		291			13				7				10
510		770			28				8				12
460		180			13				17				8
90		160			19				8				11
220		360			11				7				7
90		370			25				8				7
290		390			98				10				7
180		20			19				8				8
330		20			22				8				8
370		460			13				7				17
580		721			19				7				2
190		480			15				8				9
130		310			20				8				7
410		811			34				7				9
20		520			29				8				7
721		90			46				2				8
291		240			10				10				7
40		320			26				8				6
570		90			25				7				8
711		70			45				5				8
731		80			48				9				8
180		210			64				8				7
160		350			15				11				7
770		110			43				12				8
580		340			15				7				7
270		751			26				7				14
110		300			22				8				15
720		811			21				1				9
190		320			13				8				6
791		80			43				9				8
510		100			25				8				8
711		360			10				7				7
460		300			12				17				15
811		50			41				9				8
300		460			15				15				17
510		300			61				8				15
220		300			12				7				15
230		50			15				7				8
230		770			28				7				12
240		300			12				7				15
731		450			23				9				16
320		50			25				6				8
821		360			22				10				7
410		731			28				7				9
350		130			27				7				8
731		360			13				9				7
711		570			26				6				7
420		330			12				7				8
300		50			95				15				8
110		811			33				8				9
50		160			26				8				11
791		290			22				9				10
460		200			80				17				7
170		350			14				9				7
230		370			11				7				7
711		811			98				5				9
200		470			14				7				13
120		260			74				8				7
50		430			29				8				7
340		220			9				7				7
360		420			14				7				7
290		160			25				10				11
130		510			21				8				8
80		821			35				8				10
751		410			82				14				7
300		510			10				15				8
80		130			16				8				8
771		320			64				11				6
770		410			25				12				7
530		170			15				7				9
520		320			12				7				6
320		310			15				6				7
210		450			15				7				16
190		200			11				8				7
70		510			25				8				8
430		540			13				7				7
190		40			17				8				8
120		50			21				8				8
450		360			11				16				7
170		620			12				9				8
200		821			38				7				10
90		570			20				8				7
801		50			65				9				8
170		230			17				9				7
240		320			11				7				6
350		690			21				7				5
330		170			19				8				9
570		340			14				7				7
330		180			15				8				8
170		160			12				9				11
570		100			26				7				8
360		410			13				7				7
180		220			15				8				7
160		100			14				11				8
300		160			76				15				11
290		180			15				10				8
30		510			92				8				8
40		801			31				8				9
470		290			99				13				10
340		310			76				7				7
170		350			14				9				7
130		390			19				8				7
570		200			13				7				7
120		811			33				8				9
310		310			15				7				7
80		291			23				8				10
140		410			64				8				7
450		330			11				16				8
570		580			7				7				7
230		470			93				7				13
20		791			30				8				9
811		801			22				9				9
260		520			9				7				7
811		220			85				9				7
220		120			92				7				8
520		220			10				7				7
50		200			15				8				7
220		20			17				7				8
50		731			28				8				9
240		460			13				7				17
320		291			14				6				10
320		170			19				6				9
20		210			17				8				7
270		360			13				7				7
520		520			17				7				7
230		300			12				7				15
690		350			7				6				7
150		470			18				9				13
40		290			21				8				10
20		160			29				8				11
291		520			9				10				7
210		791			31				7				9
230		350			11				7				7
70		821			35				8				10
711		260			95				7				7
821		90			81				10				8
180		230			16				8				7
270		770			29				7				12
30		400			34				8				7
370		130			26				7				8
711		170			23				6				9
60		170			78				8				9
130		720			25				8				1
190		290			14				8				10
570		100			26				7				8
300		270			13				15				7
140		170			12				8				9
300		731			75				15				9
80		300			24				8				15
70		20			19				8				8
70		720			95				8				1
360		220			10				7				7
360		711			61				7				7
90		360			24				8				7
510		90			24				8				8
230		210			9				7				7
330		210			10				8				7
751		771			22				14				11
160		360			15				11				7
350		540			10				7				7
410		290			11				7				10
240		30			70				7				8
230		90			18				7				8
140		180			89				8				8
260		200			8				7				7
310		60			78				7				8
70		50			19				8				8
210		410			14				7				7
570		190			14				7				8
821		130			34				10				8
70		200			13				8				7
310		30			22				7				8
290		440			15				10				9
130		80			18				8				8
300		320			15				15				6
30		360			92				8				7
690		690			14				5				5
420		230			11				7				7
330		510			11				8				8
290		360			14				10				7
310		140			28				7				8
320		220			9				6				7
711		140			38				7				8
410		160			20				7				11
370		150			24				7				9
731		120			90				9				8
340		310			15				7				7
80		771			28				8				11
510		300			12				8				15
480		180			13				9				8
450		440			12				16				9
330		731			29				8				9
530		370			62				7				7
160		230			18				11				7
720		751			21				1				14
180		310			14				8				7
801		480			86				9				9
230		350			11				7				7
770		620			12				12				8
450		811			28				16				9
210		220			12				7				7
811		330			24				9				8
771		60			49				11				8
360		40			26				7				8
771		731			18				11				9
100		140			14				8				8
690		190			92				7				8
310		30			22				7				8
580		100			25				7				8
290		540			9				10				7
170		360			79				9				7
170		570			13				9				7
300		310			15				15				7
70		160			82				8				11
180		480			16				8				9
300		340			15				15				7
60		160			24				8				11
450		320			11				16				6
720		230			12				1				7
50		480			29				8				9
230		340			11				7				7
100		70			20				8				8
20		180			63				8				8
230		360			11				7				7
100		340			23				8				7
210		40			15				7				8
770		791			24				12				9
240		180			12				7				8
291		370			14				10				7
300		530			9				15				7
190		580			10				8				7
130		320			61				8				6
70		540			23				8				7
610		60			20				8				8
450		360			11				16				7
200		300			13				7				15
430		260			12				7				7
70		70			83				8				8
130		200			84				8				7
370		20			95				7				8
350		160			22				7				11
400		811			96				7				9
791		80			43				9				8
540		460			15				7				17
110		530			21				8				7
440		340			77				9				7
210		801			33				7				9
731		390			19				9				7
130		580			79				8				7
240		791			32				7				9
30		200			17				8				7
230		530			12				7				7
50		170			25				8				9
821		170			22				10				9
721		210			14				2				7
200		210			12				7				7
230		70			16				7				8
20		210			17				8				7
20		210			17				8				7
350		680			18				7				7
260		530			10				7				7
530		690			8				7				6
270		160			25				7				11
100		370			82				8				7
100		130			13				8				8
320		530			10				6				7
160		160			12				11				11
220		360			11				7				7
350		270			90				7				7
130		200			13				8				7
340		510			11				7				8
720		70			65				1				8
721		791			22				2				9
180		811			35				8				9
510		200			10				8				7
110		130			71				8				8
230		330			11				7				8
50		410			30				8				7
110		300			22				8				15
200		520			15				7				7
300		360			14				15				7
80		330			25				8				8
791		530			20				9				7
230		340			66				7				7
540		60			99				7				8
420		80			26				7				8
230		340			11				7				7
120		811			33				8				9
360		180			13				7				8
50		170			25				8				9
430		630			69				7				9
570		20			77				7				8
731		30			49				9				8
410		120			26				7				8
200		160			16				7				11
530		770			31				7				12
120		770			27				8				12
430		370			11				7				7
330		771			35				8				11
731		300			10				9				15
240		350			11				7				7
190		90			14				8				8
310		300			15				7				15
210		60			14				7				8
370		180			13				7				8
20		771			29				8				11
210		210			11				7				7
190		620			10				8				8
370		240			10				7				7
350		100			28				7				8
360		520			11				7				7
70		771			28				8				11
771		811			24				11				9
160		410			17				11				7
370		120			27				7				8
751		510			20				14				8
751		310			15				14				7
420		911			4				7				10
370		731			31				7				9
160		100			14				11				8
90		360			24				8				7
350		240			9				7				7
400		530			11				7				7
50		60			16				8				8
230		100			19				7				8
561		300			11				7				15
770		310			18				12				7
340		220			9				7				7
110		290			22				8				10
120		220			16				8				7
130		721			25				8				2
350		50			78				7				8
300		150			27				15				9
580		300			13				7				15
821		821			22				10				10
150		320			17				9				6
360		370			14				7				7
410		340			86				7				7
690		291			94				6				10
120		260			21				8				7
801		720			13				9				1
40		561			79				8				7
130		210			15				8				7
580		440			12				7				9
60		751			28				8				14
50		130			21				8				8
160		340			15				11				7
190		430			16				8				7
40		130			22				8				8
310		570			11				7				7
190		50			16				8				8
530		120			81				7				8
770		220			77				12				7
100		300			23				8				15
70		420			26				8				7
100		711			26				8				5
291		30			20				10				8
90		540			22				8				7
470		220			69				13				7
40		440			32				8				9
400		220			77				7				7
170		811			34				9				9
190		470			97				8				13
80		170			20				8				9
801		50			43				9				8
480		290			12				9				10
50		320			26				8				6
731		310			11				9				7
300		880			46				15				9
291		360			14				10				7
630		450			14				9				16
120		220			16				8				7
340		310			15				7				7
60		770			87				8				12
260		140			27				7				8
240		440			14				7				9
880		470			35				9				13
430		430			11				7				7
350		811			43				7				9
370		690			21				7				7
770		30			51				12				8
180		80			88				8				8
300		450			15				15				16
140		510			20				8				8
340		770			69				7				12
290		200			10				10				7
731		130			41				9				8
300		150			27				15				9
150		120			12				9				8
210		430			15				7				7
711		130			41				7				8
821		60			38				10				8
160		260			19				11				7
690		530			29				5				7
100		360			23				8				7
520		821			30				7				10
460		770			26				17				12
30		210			74				8				7
731		580			22				9				7
370		770			37				7				12
801		390			78				9				7
200		291			13				7				10
771		160			26				11				11
370		210			10				7				7
150		140			10				9				8
100		310			23				8				7
320		100			29				6				8
480		370			11				9				7
450		290			12				16				10
90		320			24				8				6
20		210			17				8				7
821		150			28				10				9
330		770			35				8				12
620		310			15				8				7
240		340			76				7				7
460		200			11				17				7
160		530			18				11				7
390		771			36				7				11
340		40			26				7				8
230		340			11				7				7
370		90			96				7				8
310		690			20				7				6
120		320			21				8				6
360		510			11				7				8
50		50			17				8				8
300		50			86				15				8
340		530			77				7				7
100		460			23				8				17
120		350			20				8				7
290		300			66				10				15
220		811			91				7				9
240		540			91				7				7
130		570			16				8				7
170		340			14				9				7
200		270			14				7				7
370		120			27				7				8
120		731			26				8				9
210		50			15				7				8
240		360			85				7				7
320		60			27				6				8
220		291			12				7				10
210		130			19				7				8
240		370			11				7				7
770		470			24				12				13
200		350			11				7				7
40		751			28				8				14
340		721			28				7				2
811		480			28				9				9
150		530			18				9				7
360		170			17				7				9
240		310			11				7				7
350		721			28				7				2
80		540			22				8				7
120		140			11				8				8
100		80			19				8				8
200		50			15				7				8
520		170			15				7				9
721		350			11				2				7
570		720			68				7				1
811		130			35				9				8
130		120			11				8				8
240		290			12				7				10
600		210			15				7				7
200		610			9				7				8
70		791			30				8				9
360		160			22				7				11
90		610			22				8				8
160		60			18				11				8
70		120			16				8				8
260		310			12				7				7
440		770			77				9				12
30		90			77				8				8
821		821			83				10				10
90		110			66				8				8
240		170			17				7				9
821		510			25				10				8
711		240			10				5				7
430		410			10				7				7
330		460			15				8				17
20		340			73				8				7
260		210			97				7				7
160		110			13				11				8
210		190			9				7				8
770		70			69				12				8
290		240			10				10				7
120		180			13				8				8
520		751			25				7				14
230		801			33				7				9
200		230			14				7				7
791		370			22				9				7
300		300			15				15				15
300		80			27				15				8
350		520			11				7				7
110		150			14				8				9
690		291			5				6				10
30		400			34				8				7
200		50			15				7				8
90		410			24				8				7
801		811			24				9				9
160		70			17				11				8
130		290			21				8				10
30		360			32				8				7
180		70			15				8				8
690		180			19				6				8
530		130			25				7				8
180		330			13				8				8
310		210			9				7				7
300		340			15				15				7
720		30			47				1				8
430		510			13				7				8
400		110			26				7				8
690		731			20				5				9
310		160			24				7				11
330		220			9				8				7
711		770			22				7				12
210		40			15				7				8
370		680			18				7				6
180		340			13				8				7
610		160			19				8				11
210		310			12				7				7
50		430			29				8				7
190		160			14				8				11
360		801			75				7				9
90		150			77				8				9
711		180			20				7				8
811		390			97				9				7
280		670			14				6				4
70		230			15				8				7
370		50			27				7				8
400		711			75				7				5
50		90			13				8				8
670		100			35				4				8
80		731			27				8				9
100		350			23				8				7
270		770			69				7				12
721		360			12				2				7
811		320			24				9				6
130		330			62				8				8
290		130			29				10				8
240		50			16				7				8
290		70			25				10				8
330		170			19				8				9
821		330			62				10				8
180		360			13				8				7
731		690			16				9				7
70		510			93				8				8
150		220			17				9				7
300		200			10				15				7
370		570			11				7				7
80		350			26				8				7
530		70			24				7				8
140		120			11				8				8
720		180			19				1				8
480		50			24				9				8
470		510			16				13				8
90		370			25				8				7
320		310			15				6				7
20		150			79				8				9
200		300			13				7				15
90		370			25				8				7
480		610			10				9				8
230		160			20				7				11
370		530			11				7				7
50		40			18				8				8
811		140			33				9				8
70		660			30				8				7
240		711			22				7				7
100		240			18				8				7
520		180			12				7				8
190		330			12				8				8
751		60			50				14				8
340		110			28				7				8
390		350			13				7				7
630		370			17				9				7
220		410			14				7				7
320		300			15				6				15
80		320			25				8				6
360		100			77				7				8
50		310			25				8				7
801		350			90				9				7
360		240			9				7				7
510		80			24				8				8
120		520			21				8				7
410		140			25				7				8
230		240			12				7				7
60		300			97				8				15
50		751			28				8				14
801		751			17				9				14
90		160			19				8				11
160		350			15				11				7
330		400			15				8				7
340		30			24				7				8
290		350			96				10				7
390		140			25				7				8
350		330			15				7				8
770		690			14				12				6
770		230			18				12				7
350		530			10				7				7
731		711			17				9				7
880		510			64				9				8
470		430			12				13				7
370		811			41				7				9
220		30			16				7				8
430		90			26				7				8
90		440			23				8				9
260		70			21				7				8
210		50			15				7				8
50		120			18				8				8
160		360			15				11				7
240		430			14				7				7
200		570			72				7				7
771		290			18				11				10
210		230			13				7				7
200		291			13				7				10
210		821			38				7				10
510		291			64				8				10
90		580			20				8				7
330		330			15				8				8
811		880			60				9				9
291		330			93				10				8
300		200			10				15				7
540		130			25				7				8
390		50			27				7				8
70		130			18				8				8
340		291			14				7				10
120		350			20				8				7
310		180			15				7				8
140		30			21				8				8
60		100			14				8				8
290		200			10				10				7
540		170			15				7				9
180		751			25				8				14
160		711			24				11				6
791		120			39				9				8
320		450			15				6				16
650		120			30				9				8
291		530			9				10				7
160		330			60				11				8
770		690			14				12				7
410		811			34				7				9
170		170			12				9				9
360		210			10				7				7
420		120			26				7				8
50		360			30				8				7
190		330			12				8				8
370		330			14				7				8
430		801			30				7				9
40		170			26				8				9
430		320			12				7				6
260		70			21				7				8
170		791			30				9				9
270		50			20				7				8
120		721			92				8				2
300		360			90				15				7
120		330			97				8				8
711		20			44				7				8
30		70			12				8				8
370		160			21				7				11
811		120			37				9				8
420		821			31				7				10
210		30			16				7				8
520		290			11				7				10
430		430			11				7				7
30		520			28				8				7
430		130			85				7				8
690		530			29				7				7
771		170			22				11				9
400		60			27				7				8
330		300			63				8				15
811		180			22				9				8
290		180			15				10				8
731		130			85				9				8
80		791			30				8				9
570		240			12				7				7
310		30			22				7				8
360		180			13				7				8
310		170			20				7				9
130		731			61				8				9
150		370			16				9				7
310		470			98				7				13
190		20			19				8				8
821		190			22				10				8
791		300			22				9				15
470		30			24				13				8
50		80			14				8				8
20		330			88				8				8
450		120			66				16				8
180		290			15				8				10
70		30			19				8				8
530		771			31				7				11
220		120			20				7				8
370		690			21				7				5
260		210			8				7				7
150		770			27				9				12
791		540			19				9				7
260		811			37				7				9
410		520			12				7				7
100		100			15				8				8
370		200			10				7				7
580		160			21				7				11
340		130			98				7				8
330		821			43				8				10
80		480			26				8				9
20		721			31				8				2
340		60			27				7				8
330		240			9				8				7
170		770			65				9				12
290		811			38				10				9
420		310			12				7				7
340		270			98				7				7
230		340			11				7				7
470		430			12				13				7
20		320			68				8				6
230		770			84				7				12
530		140			24				7				8
170		711			85				9				6
450		230			11				16				7
811		300			24				9				15
450		360			11				16				7
40		360			31				8				7
330		300			15				8				15
510		180			12				8				8
430		120			26				7				8
721		690			15				2				7
440		100			26				9				8
50		290			22				8				10
300		220			75				15				7
210		580			65				7				7
340		340			15				7				7
721		721			18				2				2
190		310			13				8				7
540		510			15				7				8
600		410			12				7				7
721		200			16				2				7
360		160			22				7				11
320		771			34				6				11
430		600			14				7				7
240		310			11				7				7
510		310			67				8				7
160		770			27				11				12
350		170			79				7				9
300		370			14				15				7
210		160			67				7				11
721		320			9				2				6
470		791			28				13				9
771		320			19				11				6
210		160			17				7				11
20		340			30				8				7
60		570			23				8				7
570		520			12				7				7
690		70			40				5				8
210		100			16				7				8
150		320			17				9				6
210		580			9				7				7
721		130			73				2				8
771		20			51				11				8
310		300			15				7				15
711		180			20				7				8
520		770			29				7				12
751		520			20				14				7
220		100			18				7				8
570		90			25				7				8
580		210			14				7				7
220		450			14				7				16
450		80			61				16				8
160		291			17				11				10
30		291			71				8				10
320		330			88				6				8
60		330			27				8				8
180		430			16				8				7
290		200			10				10				7
520		300			12				7				15
200		640			12				7				9
30		360			32				8				7
280		110			28				6				8
300		330			15				15				8
190		620			75				8				8
50		420			30				8				7
210		90			15				7				8
400		90			26				7				8
330		160			23				8				11
350		300			99				7				15
180		100			14				8				8
821		120			35				10				8
80		711			27				8				7
690		440			22				7				9
731		570			22				9				7
270		160			25				7				11
400		340			13				7				7
190		310			13				8				7
731		330			87				9				8
300		520			9				15				7
711		190			17				6				8
530		260			90				7				7
470		40			24				13				8
570		291			82				7				10
290		70			25				10				8
291		360			14				10				7
360		70			28				7				8
150		540			17				9				7
70		210			13				8				7
560		370			63				7				7
160		70			17				11				8
310		370			85				7				7
360		751			34				7				14
70		30			19				8				8
310		180			15				7				8
530		410			12				7				7
170		200			12				9				7
50		350			29				8				7
170		80			15				9				8
180		40			18				8				8
